id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z12wdh3oizj3gzcsx22eybahurftcrfqg04,ChinaDollHouse,2 weeks ago,1492992451973,popeyes was definitely better lol,0,false,0,,,,,,
z134fhkifyuivhx4504cct552qjeztcp12c,Violet Mcarthy,2 weeks ago,1492992451977,Who else got hungry watching this video? ;-;,4,true,1,,,,,,
,,,,,,,,default-z134fhkifyuivhx4504cct552qjeztcp12c.1492994217067469,girlzeyeview,1 week ago,1493597251982,I'm a vegan and even I want KFC now.,0
z13zf3ayqmbwgrkcs23rhnvx0o3jgxpxg04,Memory Bell Wagner,2 weeks ago,1492992451985,"""Everyone loves fried chicken."" I...I don't... Also is it weird that I was eating pizza while watching this?",1,false,0,,,,,,
z12dfty54y3gtzo3t23xgnvbamjstdddw,Janago White,2 weeks ago,1492992451988,"""Put me a bathtub full of bifscuits""",0,false,0,,,,,,
z13hjrcalvj5vdvqb04cezjacri5ivyhax00k,AkWolfByteGaming,2 weeks ago,1492992451992,keith said taco bell cant win without sauce. TRUTH,0,false,0,,,,,,
z122v1wzkkypdrz1y231gpbxrxuftbks5,Bria Reid,2 weeks ago,1492992451995,Am I just a big winner ? Everybody's a winner lol,0,false,0,,,,,,
z13ptx5byuu1e5bdc221gtf4glb4xrfgd04,GusPiyer,2 weeks ago,1492992451999,kfc ftw,0,false,0,,,,,,
z13rf5xzczb2zv1qa04cjxlilm3mvhfxzf0,Selena CM,2 weeks ago,1492992452008,😂😂😂😂❤,0,false,0,,,,,,
z13kcbm4jxfxfhg3f23jszcgpzzps3vmw,Iti Shah,2 weeks ago,1492992452012,Watching them do that drunk made me laugh so hard my parents thought I was literally dying. Eugene is my favorute thou in all honesty.,0,false,0,,,,,,
z13mvz4rgv3afddar04cch0winetidaa320,girlzeyeview,2 weeks ago,1492992454932,True confession: I come back and watch this at least once a day - usually more. It's just so damn funny!,0,false,0,,,,,,
z121gdyxqtntg5ffa223cb3ouqfmdlksk,girlzeyeview,2 weeks ago,1492992454935,Why did they give Ned's burger vote to McDonald's? He only preferred the fries. He liked the Burger King burger better.,0,false,0,,,,,,
z13vjnt5jxbjhpnyc04cdnozawiljjebwsc0k,PopGaming Max,2 weeks ago,1492992454938,"When he says ""I can eat a whole pizza"" I thought a pizza was one serving :(

I've eaten 2 on occasion",0,false,0,,,,,,
z13zhxjr3yvtg3qa104cgv0imvqhf33ygpw0k,Itz Eve,2 weeks ago,1492992454941,Who else thought it was so cute when Zach was singing 'la la la'??,4,false,0,,,,,,
z13wvxpxjk2oepbet22zt1tyfwbqxv2hu04,Aisyah hana,2 weeks ago,1492992454943,keith 😂😂 omg I laugh so hard omg😂,0,false,0,,,,,,
z12jw1rjykyjtjq0123ovrgaxzbpedcaz04,Mia S,2 weeks ago,1492992454947,They are so funny especially drunk😂,0,false,0,,,,,,
z13uyti5voryejwuk22myh1jyzamidnui,JEFF CHANNEL JFX CANADA,2 weeks ago,1492992454950,these guys are making so happy,1,false,0,,,,,,
z13tu51xvvqichiyw04cfdwxwrn5tjbxoh4,Ms.Narwal,2 weeks ago,1492992454953,Better sauce better seasoning better people papa jonhs,0,false,0,,,,,,
z12mftt5squndzph104ceruhkybiz31o3bs,_Chickwithabowtie,2 weeks ago,1492992454955,Well it's not like they're actually much different...,0,false,0,,,,,,
z13lidxg4rmpspc3d22kxvbxupbtirxfk,PiggyBaconKing,2 weeks ago,1492992454958,4:29 (Ned's Face) That face you make when you discover how babies are made.,2,false,0,,,,,,
z12eujoajkvuxl5ct22ue5cznwzodnbnh,Alisha Rani,2 weeks ago,1492992454961,They're all so beautiful when drunk,1,false,0,,,,,,
z13mdzqahyrgwtli204cdjiheyfrtvdpfxo0k,rachel nebres,2 weeks ago,1492992454964,they dont seem drunk 0_0,0,false,0,,,,,,
z13rw5xjkvyaztjyl04chpo55qqkszsjn34,jimmy johanson,2 weeks ago,1492992454967,the real challenge will be on the toilet,0,false,0,,,,,,
z13aip0o0obourpej232wlxaemaosbxnz,chowsc7,2 weeks ago,1492992454970,I never eaten a taco,0,false,0,,,,,,
z12bvnrj3sqdfvyoz04cdtsgtuydvbpzu3g,Emily S,2 weeks ago,1492992454973,From buzz feed I probably like the try guys the most cause they are ok with swearing.,0,false,0,,,,,,
z121zll5frqjh35t122ux3dzwkfpip1mr,Meredith Aicrag,2 weeks ago,1492992454976,"""It blew my brain apart"" i died😂😂😂",0,false,0,,,,,,
z13wt5kxnoadib43d22evpcb5pakjhyrw04,Crunchy Jaws,2 weeks ago,1492992454979,"0:58

NED YOU HAVE A WIFE!!!",0,false,0,,,,,,
z13jgd0hnqrjels5c04cjjeodyyffldgyk00k,Renee Edwards,2 weeks ago,1492992454981,wait...did Ned not mention his wife....,0,false,0,,,,,,
